average_speed,min_speed,max_speed,average_acceleration,min_acceleration,max_acceleration,average_angle_speed,min_angle_speed,max_angle_speed,time_delta,ride_mode
0.011333751682955098,0.005747152492403984,0.02203972265124321,5.475322102197161,0.1950338795784731,47.966851201606694,0.4583683564040618,0.02958866613401661,2.728580129737531,24900,0
0.05092554008670613,0.007715276442468166,0.05930619686841965,3.9792148322316896,0.43559313221974316,16.841888410925534,0.40911000284021753,0.04051157412472589,1.5930574730866325,36311,0
0.00029882821882290116,0.00012411305215209723,0.0005333143635652959,3.511163192014106,0.5265974866775626,14.100803937561697,0.4700602194065149,0.026551595437234645,1.2118661358402978,13582,0
0.006438899670727551,0.0005333143635652959,0.013501299545168877,4.293206582162172,0.6326447020958624,16.674028808703866,0.3540816670619258,0.042627219007480156,1.0630930233456661,24900,0
0.08326614294201136,0.013501299545168877,0.19196327030658722,9.400545918550891,0.9514015374220869,76.89253326663948,0.3386258515313819,0.01904113610132968,1.5662240538808188,24900,0
0.33952230608463285,0.19196327030658722,0.45376521348953247,7.380926939863043,0.25090604444934317,81.26684760830824,0.26948511347558723,0.013219584245312601,1.0929680062056941,24900,0
0.5449584833383561,0.45376521348953247,0.5935472249984741,6.115905925371155,0.437801768220206,60.856870133589005,0.4387523433115556,0.019329486710808363,2.600791775405552,24901,0
0.5935472249984741,0.5935472249984741,0.5935472249984741,6.359793859133416,0.22580865561969563,33.756769132159405,0.4479763867383283,0.03766655120383674,1.6522956462943235,24901,0
0.0,0.0,0.0,6.0603516412298,0.2657572648214194,22.415837296238287,0.3527161203513112,0.02603912426938678,1.6567345275020313,25902,0
0.0,0.0,0.0,12.33015242216488,0.7098423350110633,78.97403602374469,0.40533685943847,0.018853977472545264,2.080952636235327,23977,0
0.0,0.0,0.0,4.699123969462209,0.30089518982707236,52.43848034442816,0.39717176772501883,0.030842119870874617,2.156831050103962,24899,0
0.0,0.0,0.0,3.7840931770473762,0.27383515728719,11.415384013315022,0.5387687331125505,0.04925912154122827,4.47155481340249,22067,0
0.03272183984518051,0.03272183984518051,0.03272183984518051,0.12297823289708529,0.12297823289708529,0.12297823289708529,0.0013046771791300326,0.0013046771791300326,0.0013046771791300326,0,0
0.03272183984518051,0.03272183984518051,0.03272183984518051,0.12017174454314512,0.12017174454314512,0.12017174454314512,0.0035730056063586362,0.0035730056063586362,0.0035730056063586362,0,0
0.0,0.0,0.0,0.10787374650344521,0.10787374650344521,0.10787374650344521,0.0007532557205762859,0.0007532557205762859,0.0007532557205762859,0,0
0.0,0.0,0.0,0.10793053048503384,0.10793053048503384,0.10793053048503384,0.003451851357199336,0.003451851357199336,0.003451851357199336,0,0
0.0005488793831318617,0.0005488793831318617,0.0005488793831318617,0.12912561390122065,0.12912561390122065,0.12912561390122065,0.0032398753588288925,0.0032398753588288925,0.0032398753588288925,0,0
0.0005488793831318617,0.0005488793831318617,0.0005488793831318617,0.12679138403891008,0.12679138403891008,0.12679138403891008,0.002868312329301509,0.002868312329301509,0.002868312329301509,0,0
0.0005488793831318617,0.0005488793831318617,0.0005488793831318617,0.11500661496218015,0.11500661496218015,0.11500661496218015,0.0013046771791300326,0.0013046771791300326,0.0013046771791300326,0,0
0.0,0.0,0.0,5.471196243182554,0.4758813869919782,51.16017081567732,0.3992074677120066,0.02504504413805125,1.7485764599973688,24901,0
0.0,0.0,0.0,10.052992586544807,0.7008492045253948,35.97851244933731,0.44473527583941047,0.024168828646684282,1.436883540776609,24900,0
0.0,0.0,0.0,5.8276930092376,0.4647411493299627,25.356911165072425,0.3856127661146248,0.0773326257705968,1.122451835326875,24900,0
0.0,0.0,0.0,5.645327592709203,0.4478095699521693,16.969630851200698,0.39104210126324485,0.023375212622437407,1.2029799320492953,68916,0
0.0,0.0,0.0,6.605168648455899,2.456127747376193,20.039703506295908,0.2022148875299066,0.09637111517351586,0.3125248725423184,534,0
0.0,0.0,0.0,6.631892277032564,0.4834089737215185,21.27645090611755,0.2829463608152868,0.03949388203878117,0.7862986689766579,5447,0
0.0,0.0,0.0,11.057083705454128,0.4871631377629752,75.52324697309565,0.523471190079158,0.027012385268528973,2.376736811584401,24900,0
0.0,0.0,0.0,3.1726814974160886,0.31854844765525564,31.300209300468723,0.3643300522548616,0.059134172000732434,1.0013653352097809,56468,0
0.0,0.0,0.0,0.8761504539675171,0.23334806103778352,2.0459343230889386,0.37494897603575966,0.017027578184699483,1.4053714695626578,2330,0
0.0,0.0,0.0,3.151896614996091,0.07002387771484435,43.395438762425584,0.28253483909397753,0.00684178484738626,1.6981111208565132,16098,0
0.0,0.0,0.0,4.983612768829622,0.4308619206686791,18.9962758529539,0.542727070761678,0.03823468330006417,2.239233170303466,26629,0
0.0,0.0,0.0,4.738743034479053,0.5478340437383149,25.154747168335398,0.5184356477413933,0.08717450337378943,2.126741089463928,94201,0
0.0,0.0,0.0,3.591757383272818,0.5553984380691159,19.805085355022342,0.2870598753199177,0.008077767684626952,0.8672020111828724,71475,0
0.0,0.0,0.0,2.2300003507790596,0.2790595393424841,5.620787521561912,0.28047552336872195,0.12032419987490545,0.7122832680386945,2242,0
0.0,0.0,0.0,2.0370346376279302,0.3984352807952361,3.71962431036493,0.4699982317118183,0.018466291422450008,1.8850142732866928,824,0
0.0,0.0,0.0,1.4312505142295953,0.0830302470059247,2.9341467358098456,0.5258747554287866,0.25605654002131867,0.9517124220814788,362,0
0.0,0.0,0.0,1.5430936954632133,0.3284726721577601,2.750083875111307,0.34572079026697305,0.19464337562356845,0.7302441951454615,402,0
0.0,0.0,0.0,1.503530973281338,0.12679949997046028,3.877599027293409,0.531357708253482,0.01372497242084146,1.5129406026983347,3550,0
0.0,0.0,0.0,5.675183261000153,0.2156742056403355,70.56598331304502,0.4541568623064659,0.013745626675726498,2.1398225346005058,24900,0
0.0,0.0,0.0,5.918768052788068,0.7839980009848476,21.4033331469957,0.7094539384915077,0.0802579733498731,1.2092203863163085,35821,0
0.0,0.0,0.0,3.8935741785425226,0.24311899134967377,26.99549165588156,0.49402006080871536,0.03944716062295081,1.0261257935831227,150141,0
0.0,0.0,0.0,14.64884691964122,1.4251347861162156,58.82898047101828,0.616865043713455,0.1335123116771581,1.919441413824984,992,0
0.0,0.0,0.0,8.856474986641025,0.2358749101241738,28.20467806501028,0.35170971659895406,0.055893404528614646,0.918132694132111,3180,0
0.0,0.0,0.0,10.741742010089906,0.8688660877535886,42.35853752630028,0.6124583600279369,0.10075762949927766,1.410043387271702,1311,0
0.0,0.0,0.0,4.380997981816729,1.4285753797646608,18.587025013932863,0.6063422173709362,0.05860165102347924,1.7013985739918724,263667,0
0.0,0.0,0.0,1.2710747060093013,0.21424503068827905,2.8044824875752212,0.6565221910687428,0.023149595939226553,2.6156760763944416,1108,0
0.0,0.0,0.0,0.5473132041456218,0.17655478812738037,1.7730986439666858,0.18700780988679427,0.04112321044215811,0.4265991929201334,450,0
0.0,0.0,0.0,0.2643622777161334,0.09400408862376144,0.4618412545944082,0.06847941904488916,0.020834023441639007,0.19570230438196795,365,0
0.0,0.0,0.0,0.7142737931643351,0.10614091983363076,1.5620720441639062,0.27775239483192005,0.015565259512736651,0.6597739647174509,273,0
0.0,0.0,0.0,0.020481592572056,0.006014462422043781,0.04939219083034749,0.001433818066277172,0.0004982171265345042,0.003446609230238983,4291,1
0.0,0.0,0.0,0.01849343514191012,0.004533410158236875,0.03475181098568627,0.0014200001135130115,0.0004982171265345042,0.0064328740765446394,4489,1
0.0,0.0,0.0,2.8569367355594464,0.14797895217818824,11.237374141027512,0.46119127428040835,0.03830510867994251,3.5869264933814433,24900,1
0.0,0.0,0.0,2.8376002107116336,0.15944483742984236,8.602176569918282,0.29243325965823935,0.01938810530384575,1.1650820056114664,88153,1
0.0,0.0,0.0,4.824065349046115,0.7131301984999238,12.398341169123736,0.3049737069244777,0.06519470648871706,0.6332488800630673,1716,1
0.0,0.0,0.0,4.082627240842883,0.8757045204237205,18.821050793219996,0.2755873031757775,0.011298835808644289,0.5042421235322431,97044,1
0.0,0.0,0.0,1.4855588033299028,0.19220342422344427,10.857516565151581,0.1968830226625273,0.0054837844205245425,0.7747331256059016,9480,1
0.0,0.0,0.0,0.3376915998477127,0.10078912374805792,0.9818524828939825,0.043480215359399096,0.005052992986947487,0.06980531234494956,915,1
0.0,0.0,0.0,0.19147632555583624,0.09976322619792775,0.3944134074521341,0.04625011620246455,0.03271680228758711,0.05591623764248671,387,1
0.0,0.0,0.0,0.1555121990616234,0.09289920037376441,0.3871991535985352,0.022437027307280314,0.014459763329462262,0.03271680228758711,438,1
0.0,0.0,0.0,0.12761547152653127,0.09991605826224624,0.16114136564200277,0.02039106233557609,0.014142364054714397,0.02990814146157846,534,1
0.0,0.0,0.0,3.352775112538709,0.3300135890028771,14.970992610783759,0.2490464926498284,0.008007218144002428,1.2289926600819823,24901,1
0.015911356969313187,0.009090759791433811,0.016476795077323914,2.091762762598352,0.12966921957266125,10.908248001534572,0.15551337944299376,0.0332372760271972,0.6277386633698108,118670,1
0.016476795077323914,0.016476795077323914,0.016476795077323914,0.26722693637597705,0.09727051130228197,0.7759043388338042,0.06531377914732636,0.0017665412514840826,0.13864919482698845,800,1
0.016476795077323914,0.016476795077323914,0.016476795077323914,0.4781271180781614,0.17570017643429953,0.6033022969528938,0.06794729450656059,0.015665183787662344,0.09431952905262737,363,1
0.0,0.0,0.0,0.28476641141975884,0.10874534539871651,0.49575227465931365,0.016470399573467336,0.0016843309956491625,0.02720598663103001,332,1
0.0,0.0,0.0,0.3451892519144334,0.3046922124203749,0.3981641700767245,0.006326221508475969,0.0009225460806221821,0.015483024294220757,81,1
0.0032447169069200754,0.0032447169069200754,0.0032447169069200754,3.9510895445779615,0.4837069765004785,16.926104534164413,0.31754037158697895,0.032768789065979353,1.119317057847244,24901,1
0.0,0.0,0.0,3.8317373789399882,0.28566092596201487,33.971168570505526,0.4441551473929077,0.056941847039158396,1.5972535735703763,52396,1
0.0,0.0,0.0,2.422587180411443,0.8430456486711357,5.7312514397046765,0.39841740412888277,0.06843650575284335,0.7236761097308131,666,1
0.0,0.0,0.0,3.3890375497645864,0.23889078505521577,15.904321990344043,0.23839011210214447,0.02458200123986702,0.7486494299762882,21835,1
0.0,0.0,0.0,3.122841963082615,0.37363307554520325,11.13375716703072,0.22581986632089673,0.034510294172743615,0.5758000840125053,97394,1
0.0,0.0,0.0,0.5936417423079674,0.1123028042912508,5.184190258455511,0.046968270200894176,0.002767638241866546,0.23098129181856294,12551,1
0.0,0.0,0.0,0.2717014736058197,0.10110925467145919,0.5101678320997087,0.06411207107975814,0.010679243359417005,0.13465065020940553,2555,1
0.0,0.0,0.0,0.4447189173278414,0.12662875781079677,1.0336084168633672,0.09131586594425432,0.00749479978902099,0.25989724313831253,3201,1
0.0,0.0,0.0,0.22950675145017005,0.12718196606311,0.43522995658861,0.015480228114820917,0.007005683165848126,0.02174027066974143,780,1
